Id,Material_Id,Time_Stamp,Json_Text,Spec_Type
237,OHE00448H5P00DE,2/8/2019 15:28,"{""MaterialNumber"":""OHE00448H5P00DE"",""MaterialDescription"":""STY 448 HE 670D HF100 165CM"",""FinalWidthCm"":165,""NumberOfEnds"":1820,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":448,""BeamWidth"":164.7,""YarnSupplier"":""Unknown"",""YarnCode"":""FHE0101067000P0000"",""K1"":0.15,""WarpingTension"":100,""K2"":1.15,""BeamingTension"":2093,""Dtex"":670,""jsonText"":""{\""MaterialNumber\"":\""OHE00448H5P00DE\"",\""MaterialDescription\"":\""STY 448 HE 670D HF100 165CM\"",\""FinalWidthCm\"":165,\""NumberOfEnds\"":1820,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":448,\""BeamWidth\"":164.7,\""YarnSupplier\"":\""Unknown\"",\""YarnCode\"":\""FHE0101067000P0000\"",\""K1\"":0.15,\""WarpingTension\"":100,\""K2\"":1.15,\""BeamingTension\"":2093,\""Dtex\"":670}""}",warping
238,OHY00101H1P00CP,2/8/2019 15:28,"{""MaterialNumber"":""OHY00101H1P00CP"",""MaterialDescription"":""STY 101 HYO AF1000 134CM"",""FinalWidthCm"":134,""NumberOfEnds"":898,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":133.2,""YarnSupplier"":""Hyosung"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.15,""WarpingTension"":495,""K2"":1.15,""BeamingTension"":5112,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OHY00101H1P00CP\"",\""MaterialDescription\"":\""STY 101 HYO AF1000 134CM\"",\""FinalWidthCm\"":134,\""NumberOfEnds\"":898,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":133.2,\""YarnSupplier\"":\""Hyosung\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.15,\""WarpingTension\"":495,\""K2\"":1.15,\""BeamingTension\"":5112,\""Dtex\"":3300}""}",warping
239,OHY00101H1P00DB,2/8/2019 15:28,"{""MaterialNumber"":""OHY00101H1P00DB"",""MaterialDescription"":""STY 101 HYOSUNG AF1000 159CM"",""FinalWidthCm"":159,""NumberOfEnds"":1064,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":158.2,""YarnSupplier"":""Hyosung"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.15,""WarpingTension"":495,""K2"":1.15,""BeamingTension"":6057,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OHY00101H1P00DB\"",\""MaterialDescription\"":\""STY 101 HYOSUNG AF1000 159CM\"",\""FinalWidthCm\"":159,\""NumberOfEnds\"":1064,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":158.2,\""YarnSupplier\"":\""Hyosung\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.15,\""WarpingTension\"":495,\""K2\"":1.15,\""BeamingTension\"":6057,\""Dtex\"":3300}""}",warping
240,OHY00411H1P00DE,2/8/2019 15:28,"{""MaterialNumber"":""OHY00411H1P00DE"",""MaterialDescription"":""STY 411 HYO AF1000 3340D 165CM"",""FinalWidthCm"":165,""NumberOfEnds"":714,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":411,""BeamWidth"":164.2,""YarnSupplier"":""Hyosung"",""YarnCode"":""FHY0AF1334002P0000"",""K1"":0.15,""WarpingTension"":495,""K2"":1.15,""BeamingTension"":4064,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OHY00411H1P00DE\"",\""MaterialDescription\"":\""STY 411 HYO AF1000 3340D 165CM\"",\""FinalWidthCm\"":165,\""NumberOfEnds\"":714,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":411,\""BeamWidth\"":164.2,\""YarnSupplier\"":\""Hyosung\"",\""YarnCode\"":\""FHY0AF1334002P0000\"",\""K1\"":0.15,\""WarpingTension\"":495,\""K2\"":1.15,\""BeamingTension\"":4064,\""Dtex\"":3300}""}",warping
241,OHY00438H1P00CU,2/8/2019 15:28,"{""MaterialNumber"":""OHY00438H1P00CU"",""MaterialDescription"":""STY 438 HY AF1000 930D 144CM"",""FinalWidthCm"":144,""NumberOfEnds"":1758,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":438,""BeamWidth"":143.7,""YarnSupplier"":""Hyosung"",""YarnCode"":""FHY0AF1093000P0000"",""K1"":0.15,""WarpingTension"":140,""K2"":1.15,""BeamingTension"":2830,""Dtex"":930,""jsonText"":""{\""MaterialNumber\"":\""OHY00438H1P00CU\"",\""MaterialDescription\"":\""STY 438 HY AF1000 930D 144CM\"",\""FinalWidthCm\"":144,\""NumberOfEnds\"":1758,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":438,\""BeamWidth\"":143.7,\""YarnSupplier\"":\""Hyosung\"",\""YarnCode\"":\""FHY0AF1093000P0000\"",\""K1\"":0.15,\""WarpingTension\"":140,\""K2\"":1.15,\""BeamingTension\"":2830,\""Dtex\"":930}""}",warping
242,OIN0091800T90CS,2/8/2019 15:28,"{""MaterialNumber"":""OIN0091800T90CS"",""MaterialDescription"":""STY 918 INNEGRA S 1TPI 3110D 139CM"",""FinalWidthCm"":139,""NumberOfEnds"":1204,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":918,""BeamWidth"":138.2,""YarnSupplier"":""Innegra"",""YarnCode"":""FIN1000311000TE000"",""K1"":0.15,""WarpingTension"":466,""K2"":1.15,""BeamingTension"":6452,""Dtex"":3110,""jsonText"":""{\""MaterialNumber\"":\""OIN0091800T90CS\"",\""MaterialDescription\"":\""STY 918 INNEGRA S 1TPI 3110D 139CM\"",\""FinalWidthCm\"":139,\""NumberOfEnds\"":1204,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":918,\""BeamWidth\"":138.2,\""YarnSupplier\"":\""Innegra\"",\""YarnCode\"":\""FIN1000311000TE000\"",\""K1\"":0.15,\""WarpingTension\"":466,\""K2\"":1.15,\""BeamingTension\"":6452,\""Dtex\"":3110}""}",warping
243,OIN0092100TD0CO,2/8/2019 15:28,"{""MaterialNumber"":""OIN0092100TD0CO"",""MaterialDescription"":""STY 921 INNEGRA S 1TPI 4222D 138CM"",""FinalWidthCm"":138,""NumberOfEnds"":1142,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":921,""BeamWidth"":137.2,""YarnSupplier"":""Innegra"",""YarnCode"":""FIN1000422200T9000"",""K1"":0.15,""WarpingTension"":633,""K2"":1.15,""BeamingTension"":8313,""Dtex"":4222,""jsonText"":""{\""MaterialNumber\"":\""OIN0092100TD0CO\"",\""MaterialDescription\"":\""STY 921 INNEGRA S 1TPI 4222D 138CM\"",\""FinalWidthCm\"":138,\""NumberOfEnds\"":1142,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":921,\""BeamWidth\"":137.2,\""YarnSupplier\"":\""Innegra\"",\""YarnCode\"":\""FIN1000422200T9000\"",\""K1\"":0.15,\""WarpingTension\"":633,\""K2\"":1.15,\""BeamingTension\"":8313,\""Dtex\"":4222}""}",warping
244,OKE001011AP00CN,2/8/2019 15:28,"{""MaterialNumber"":""OKE001011AP00CN"",""MaterialDescription"":""STY 101 K29 3300D 1F279 131CM"",""FinalWidthCm"":131,""NumberOfEnds"":878,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":130.2,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.25,""WarpingTension"":825,""K2"":1.25,""BeamingTension"":9054,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OKE001011AP00CN\"",\""MaterialDescription\"":\""STY 101 K29 3300D 1F279 131CM\"",\""FinalWidthCm\"":131,\""NumberOfEnds\"":878,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":130.2,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.25,\""WarpingTension\"":825,\""K2\"":1.25,\""BeamingTension\"":9054,\""Dtex\"":3300}""}",warping
245,OKE001011AP00DA,2/8/2019 15:28,"{""MaterialNumber"":""OKE001011AP00DA"",""MaterialDescription"":""STY 101 K29 3300D 1F279 157CM"",""FinalWidthCm"":157,""NumberOfEnds"":1052,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":156.2,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.25,""WarpingTension"":825,""K2"":1.25,""BeamingTension"":10849,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OKE001011AP00DA\"",\""MaterialDescription\"":\""STY 101 K29 3300D 1F279 157CM\"",\""FinalWidthCm\"":157,\""NumberOfEnds\"":1052,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":156.2,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.25,\""WarpingTension\"":825,\""K2\"":1.25,\""BeamingTension\"":10849,\""Dtex\"":3300}""}",warping
246,OKE001015NP00CB,2/8/2019 15:28,"{""MaterialNumber"":""OKE001015NP00CB"",""MaterialDescription"":""STY 101 K29 3300D 1F998 106CM"",""FinalWidthCm"":106,""NumberOfEnds"":710,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":105.2,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.25,""WarpingTension"":825,""K2"":1.25,""BeamingTension"":7322,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OKE001015NP00CB\"",\""MaterialDescription\"":\""STY 101 K29 3300D 1F998 106CM\"",\""FinalWidthCm\"":106,\""NumberOfEnds\"":710,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":105.2,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.25,\""WarpingTension\"":825,\""K2\"":1.25,\""BeamingTension\"":7322,\""Dtex\"":3300}""}",warping
247,OKE001015NP00CO,2/8/2019 15:28,"{""MaterialNumber"":""OKE001015NP00CO"",""MaterialDescription"":""STY 101 K29 3300D 1F998 134CM"",""FinalWidthCm"":134,""NumberOfEnds"":898,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":133.2,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.25,""WarpingTension"":825,""K2"":1.25,""BeamingTension"":9261,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OKE001015NP00CO\"",\""MaterialDescription\"":\""STY 101 K29 3300D 1F998 134CM\"",\""FinalWidthCm\"":134,\""NumberOfEnds\"":898,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":133.2,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.25,\""WarpingTension\"":825,\""K2\"":1.25,\""BeamingTension\"":9261,\""Dtex\"":3300}""}",warping
248,OKE001015NP00DA,2/8/2019 15:28,"{""MaterialNumber"":""OKE001015NP00DA"",""MaterialDescription"":""STY 101 K29 3300D 1F998 156CM"",""FinalWidthCm"":156,""NumberOfEnds"":1044,""IsSWrapped"":true,""SpringColor"":""Yellow"",""WarpingSpeed"":300,""BeamingSpeed"":80,""CrossWinding"":10,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":101,""BeamWidth"":155.2,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE002933005NP0000"",""K1"":0.25,""WarpingTension"":825,""K2"":1.25,""BeamingTension"":10766,""Dtex"":3300,""jsonText"":""{\""MaterialNumber\"":\""OKE001015NP00DA\"",\""MaterialDescription\"":\""STY 101 K29 3300D 1F998 156CM\"",\""FinalWidthCm\"":156,\""NumberOfEnds\"":1044,\""IsSWrapped\"":true,\""SpringColor\"":\""Yellow\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":80,\""CrossWinding\"":10,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":101,\""BeamWidth\"":155.2,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE002933005NP0000\"",\""K1\"":0.25,\""WarpingTension\"":825,\""K2\"":1.25,\""BeamingTension\"":10766,\""Dtex\"":3300}""}",warping
249,OKE002701VI00DD,2/8/2019 15:28,"{""MaterialNumber"":""OKE002701VI00DD"",""MaterialDescription"":""STY 270 1F1051/1K1051 Int 162CM"",""FinalWidthCm"":162,""NumberOfEnds"":4466,""IsSWrapped"":false,""SpringColor"":""Blue"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":270,""BeamWidth"":161.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE015902201VI0000"",""K1"":0.25,""WarpingTension"":55,""K2"":1.25,""BeamingTension"":3070,""Dtex"":220,""jsonText"":""{\""MaterialNumber\"":\""OKE002701VI00DD\"",\""MaterialDescription\"":\""STY 270 1F1051/1K1051 Int 162CM\"",\""FinalWidthCm\"":162,\""NumberOfEnds\"":4466,\""IsSWrapped\"":false,\""SpringColor\"":\""Blue\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":270,\""BeamWidth\"":161.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE015902201VI0000\"",\""K1\"":0.25,\""WarpingTension\"":55,\""K2\"":1.25,\""BeamingTension\"":3070,\""Dtex\"":220}""}",warping
250,OKE003349CP00CS,2/8/2019 15:28,"{""MaterialNumber"":""OKE003349CP00CS"",""MaterialDescription"":""STY 334 KM2+ 670D 1W036 142CM"",""FinalWidthCm"":142,""NumberOfEnds"":1902,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":334,""BeamWidth"":141.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP06709CP0000"",""K1"":0.25,""WarpingTension"":168,""K2"":1.25,""BeamingTension"":3994,""Dtex"":670,""jsonText"":""{\""MaterialNumber\"":\""OKE003349CP00CS\"",\""MaterialDescription\"":\""STY 334 KM2+ 670D 1W036 142CM\"",\""FinalWidthCm\"":142,\""NumberOfEnds\"":1902,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":334,\""BeamWidth\"":141.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP06709CP0000\"",\""K1\"":0.25,\""WarpingTension\"":168,\""K2\"":1.25,\""BeamingTension\"":3994,\""Dtex\"":670}""}",warping
251,OKE003349CP00DB,2/8/2019 15:28,"{""MaterialNumber"":""OKE003349CP00DB"",""MaterialDescription"":""STY 334 KM2+ 670D 1W036 158CM"",""FinalWidthCm"":158,""NumberOfEnds"":2116,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":334,""BeamWidth"":157.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP06709CP0000"",""K1"":0.25,""WarpingTension"":168,""K2"":1.25,""BeamingTension"":4444,""Dtex"":670,""jsonText"":""{\""MaterialNumber\"":\""OKE003349CP00DB\"",\""MaterialDescription\"":\""STY 334 KM2+ 670D 1W036 158CM\"",\""FinalWidthCm\"":158,\""NumberOfEnds\"":2116,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":334,\""BeamWidth\"":157.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP06709CP0000\"",\""K1\"":0.25,\""WarpingTension\"":168,\""K2\"":1.25,\""BeamingTension\"":4444,\""Dtex\"":670}""}",warping
252,OKE003369CP00DF,2/8/2019 15:28,"{""MaterialNumber"":""OKE003369CP00DF"",""MaterialDescription"":""STY 336 KM2+ 670D 166CM"",""FinalWidthCm"":166,""NumberOfEnds"":2026,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":336,""BeamWidth"":165.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP06709CP0000"",""K1"":0.25,""WarpingTension"":168,""K2"":1.25,""BeamingTension"":4255,""Dtex"":670,""jsonText"":""{\""MaterialNumber\"":\""OKE003369CP00DF\"",\""MaterialDescription\"":\""STY 336 KM2+ 670D 166CM\"",\""FinalWidthCm\"":166,\""NumberOfEnds\"":2026,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":336,\""BeamWidth\"":165.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP06709CP0000\"",\""K1\"":0.25,\""WarpingTension\"":168,\""K2\"":1.25,\""BeamingTension\"":4255,\""Dtex\"":670}""}",warping
253,OKE003389MP00DF,2/8/2019 15:28,"{""MaterialNumber"":""OKE003389MP00DF"",""MaterialDescription"":""STY 338 KM2+ 670D 1W077 167CM"",""FinalWidthCm"":167,""NumberOfEnds"":2038,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":338,""BeamWidth"":166.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP06709MP0000"",""K1"":0.25,""WarpingTension"":168,""K2"":1.25,""BeamingTension"":4280,""Dtex"":670,""jsonText"":""{\""MaterialNumber\"":\""OKE003389MP00DF\"",\""MaterialDescription\"":\""STY 338 KM2+ 670D 1W077 167CM\"",\""FinalWidthCm\"":167,\""NumberOfEnds\"":2038,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":338,\""BeamWidth\"":166.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP06709MP0000\"",\""K1\"":0.25,\""WarpingTension\"":168,\""K2\"":1.25,\""BeamingTension\"":4280,\""Dtex\"":670}""}",warping
254,OKE003889MP00DE,2/8/2019 15:28,"{""MaterialNumber"":""OKE003889MP00DE"",""MaterialDescription"":""STY 388 KM2+ 670D 1W077 165CM"",""FinalWidthCm"":165,""NumberOfEnds"":1820,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":388,""BeamWidth"":164.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP06709MP0000"",""K1"":0.25,""WarpingTension"":168,""K2"":1.25,""BeamingTension"":3822,""Dtex"":670,""jsonText"":""{\""MaterialNumber\"":\""OKE003889MP00DE\"",\""MaterialDescription\"":\""STY 388 KM2+ 670D 1W077 165CM\"",\""FinalWidthCm\"":165,\""NumberOfEnds\"":1820,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":388,\""BeamWidth\"":164.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP06709MP0000\"",\""K1\"":0.25,\""WarpingTension\"":168,\""K2\"":1.25,\""BeamingTension\"":3822,\""Dtex\"":670}""}",warping
255,OKE005229DP00DF,2/8/2019 15:28,"{""MaterialNumber"":""OKE005229DP00DF"",""MaterialDescription"":""STY 522 KM2+ 940D 1W040 166CM"",""FinalWidthCm"":166,""NumberOfEnds"":1438,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":522,""BeamWidth"":165.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP09409DP0000"",""K1"":0.25,""WarpingTension"":235,""K2"":1.25,""BeamingTension"":4224,""Dtex"":940,""jsonText"":""{\""MaterialNumber\"":\""OKE005229DP00DF\"",\""MaterialDescription\"":\""STY 522 KM2+ 940D 1W040 166CM\"",\""FinalWidthCm\"":166,\""NumberOfEnds\"":1438,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":522,\""BeamWidth\"":165.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP09409DP0000\"",\""K1\"":0.25,\""WarpingTension\"":235,\""K2\"":1.25,\""BeamingTension\"":4224,\""Dtex\"":940}""}",warping
256,OKE005309DP00DA,2/8/2019 15:28,"{""MaterialNumber"":""OKE005309DP00DA"",""MaterialDescription"":""STY 530 KM2+ 940D 1W040 157CM"",""FinalWidthCm"":157,""NumberOfEnds"":1916,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":530,""BeamWidth"":156.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP09409DP0000"",""K1"":0.25,""WarpingTension"":235,""K2"":1.25,""BeamingTension"":5628,""Dtex"":940,""jsonText"":""{\""MaterialNumber\"":\""OKE005309DP00DA\"",\""MaterialDescription\"":\""STY 530 KM2+ 940D 1W040 157CM\"",\""FinalWidthCm\"":157,\""NumberOfEnds\"":1916,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":530,\""BeamWidth\"":156.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP09409DP0000\"",\""K1\"":0.25,\""WarpingTension\"":235,\""K2\"":1.25,\""BeamingTension\"":5628,\""Dtex\"":940}""}",warping
257,OKE005309DP00DE,2/8/2019 15:28,"{""MaterialNumber"":""OKE005309DP00DE"",""MaterialDescription"":""STY 530 KM2+ 940D 1W040 164CM"",""FinalWidthCm"":164,""NumberOfEnds"":2002,""IsSWrapped"":false,""SpringColor"":""Black"",""WarpingSpeed"":300,""BeamingSpeed"":120,""CrossWinding"":5,""DentsPerCm"":0,""EndsPerDent"":0,""Style"":530,""BeamWidth"":163.7,""YarnSupplier"":""Dupont"",""YarnCode"":""FKE0KMP09409DP0000"",""K1"":0.25,""WarpingTension"":235,""K2"":1.25,""BeamingTension"":5881,""Dtex"":940,""jsonText"":""{\""MaterialNumber\"":\""OKE005309DP00DE\"",\""MaterialDescription\"":\""STY 530 KM2+ 940D 1W040 164CM\"",\""FinalWidthCm\"":164,\""NumberOfEnds\"":2002,\""IsSWrapped\"":false,\""SpringColor\"":\""Black\"",\""WarpingSpeed\"":300,\""BeamingSpeed\"":120,\""CrossWinding\"":5,\""DentsPerCm\"":0,\""EndsPerDent\"":0,\""Style\"":530,\""BeamWidth\"":163.7,\""YarnSupplier\"":\""Dupont\"",\""YarnCode\"":\""FKE0KMP09409DP0000\"",\""K1\"":0.25,\""WarpingTension\"":235,\""K2\"":1.25,\""BeamingTension\"":5881,\""Dtex\"":940}""}",warping
